date,state,rainfall_24h,rainfall_cumulative,soil_moisture,slope,elevation,ndvi,distance_to_road,historical_landslide_density,temperature,risk_score
2010-09-14,Manipur,67.31,149.61,57.0,33.29,3147.38,100.0,6.28,57.71,29.4,35.68
2010-09-15,Sikkim,114.2,217.98,70.36,46.62,1494.52,100.0,21.15,35.91,13.11,46.76
2010-09-16,Mizoram,75.82,115.61,58.37,46.1,333.62,100.0,32.13,48.81,29.97,42.67
2010-09-17,Arunachal Pradesh,57.55,116.83,59.87,32.31,2439.3,100.0,13.22,24.73,17.57,37.58
2010-09-18,Assam,65.33,154.45,58.69,73.09,1061.11,96.2,26.32,60.64,28.31,43.43
2010-09-19,Manipur,164.09,274.58,95.25,40.9,3121.04,100.0,18.96,71.62,24.34,59.41
2010-09-20,Meghalaya,129.61,256.1,93.57,23.69,1464.52,100.0,31.52,69.98,27.12,46.9
2010-09-21,Arunachal Pradesh,101.26,196.48,71.12,12.64,2699.16,100.0,21.22,0.0,25.57,21.75
2010-09-22,Meghalaya,84.04,170.34,100.0,32.86,2233.82,100.0,42.58,26.02,30.26,49.08
2010-09-23,Mizoram,61.41,150.4,75.07,14.55,3279.06,100.0,49.19,59.44,32.36,39.92
2010-09-24,Manipur,59.35,158.43,73.46,30.11,3337.61,100.0,45.65,40.9,21.23,46.8
2010-09-25,Manipur,126.03,267.37,83.33,57.55,319.78,100.0,8.43,64.88,19.8,63.75
2010-09-26,Assam,28.37,171.88,76.44,44.33,1215.71,100.0,22.86,69.21,16.05,43.26
2010-09-27,Mizoram,20.5,115.3,66.67,27.39,3489.97,100.0,22.94,0.0,30.35,35.37
2010-09-28,Tripura,112.01,158.8,71.71,18.58,1645.76,91.32,42.02,15.25,34.18,35.17
2010-09-29,Tripura,54.45,88.32,78.94,28.23,2083.73,100.0,17.86,52.75,14.88,39.72
2010-09-30,Assam,140.65,249.98,64.47,15.15,774.21,100.0,27.48,8.96,21.45,35.55
2010-10-01,Meghalaya,132.55,218.31,77.96,8.1,2233.11,100.0,30.46,36.6,29.26,41.33
2010-10-02,Meghalaya,81.94,188.52,88.41,19.61,1095.23,100.0,5.58,0.0,25.9,39.72
2010-10-03,Tripura,132.52,268.65,80.28,21.11,3325.47,100.0,27.9,36.64,30.38,51.11
2010-10-04,Meghalaya,135.45,233.83,63.57,45.56,840.97,100.0,12.34,78.71,10.4,41.05
2010-10-05,Nagaland,154.29,329.02,98.02,54.72,1471.43,100.0,10.33,33.05,32.78,65.04
2010-10-06,Mizoram,59.54,197.48,95.16,9.37,425.54,100.0,12.52,28.04,11.53,29.21
2010-10-07,Nagaland,16.87,2.84,27.47,71.52,2372.53,100.0,4.97,63.79,21.14,34.98
2010-10-08,Arunachal Pradesh,3.93,0.0,34.65,8.26,3770.79,100.0,3.49,0.0,16.89,8.36
2010-10-09,Nagaland,132.66,292.89,100.0,17.31,733.97,100.0,32.34,54.51,33.2,45.7
2010-10-10,Manipur,76.9,200.14,71.34,36.88,127.96,100.0,47.05,84.76,16.88,50.59
2010-10-11,Meghalaya,36.02,124.14,58.23,30.78,1718.73,100.0,34.4,52.34,19.33,35.71
2010-10-12,Assam,87.2,181.23,66.47,29.07,3006.24,100.0,15.59,46.89,32.21,43.31
2010-10-13,Mizoram,74.53,157.67,63.02,61.48,3901.65,100.0,16.75,88.6,23.44,63.35
2010-10-14,Mizoram,81.93,194.37,61.43,9.69,252.55,100.0,27.07,37.21,32.46,28.45
2010-10-15,Mizoram,69.31,161.02,68.35,40.28,3154.55,100.0,43.32,43.57,26.52,43.26
2010-10-16,Arunachal Pradesh,119.33,281.3,100.0,48.31,1506.26,100.0,10.12,41.18,11.98,61.92
2010-10-17,Mizoram,36.84,78.01,79.35,44.6,657.24,100.0,23.43,57.09,20.87,43.4
2010-10-18,Manipur,73.29,160.66,90.88,26.16,809.61,100.0,24.95,80.0,14.41,47.14
2010-10-19,Tripura,50.72,161.69,74.4,62.86,3699.34,100.0,46.56,14.88,11.63,50.38
2010-10-20,Arunachal Pradesh,108.9,219.93,100.0,45.69,3246.96,100.0,26.81,38.02,19.35,58.13
2010-10-21,Meghalaya,47.82,148.65,100.0,11.46,1281.33,100.0,39.04,28.91,32.71,37.09
2010-10-22,Assam,29.4,120.45,66.81,58.28,3763.75,100.0,4.39,33.7,12.94,37.48
2010-10-23,Meghalaya,97.76,179.65,61.07,48.23,465.75,100.0,16.35,68.05,10.17,46.68
2010-10-24,Nagaland,91.95,147.1,89.1,19.23,1324.02,100.0,30.57,46.69,33.38,45.42
2010-10-25,Sikkim,23.01,54.61,32.87,45.72,2629.04,100.0,33.88,46.4,23.25,27.74
2010-10-26,Sikkim,141.86,219.44,70.59,37.02,3997.71,100.0,44.26,87.19,23.96,51.33
2010-10-27,Mizoram,94.71,117.83,32.33,46.62,1889.28,100.0,29.52,51.57,33.21,39.31
2010-10-28,Nagaland,61.89,186.51,88.21,23.19,3252.32,100.0,14.48,29.5,27.5,46.45
2010-10-29,Arunachal Pradesh,11.6,0.0,5.27,43.58,3667.67,100.0,26.95,8.8,30.67,17.69
2010-10-30,Sikkim,125.06,312.05,100.0,27.08,88.03,100.0,35.58,64.29,29.26,47.72
2010-10-31,Meghalaya,91.58,166.26,100.0,10.27,1191.32,100.0,39.22,9.32,25.3,26.4
2010-11-01,Mizoram,108.12,201.05,100.0,25.61,446.42,100.0,47.23,57.75,27.21,41.44
2010-11-02,Tripura,95.9,133.25,47.66,30.69,3115.44,100.0,9.54,29.1,24.02,42.07
2010-11-03,Sikkim,18.12,92.56,30.56,31.92,2289.85,100.0,33.05,0.0,18.88,19.05
2010-11-04,Arunachal Pradesh,65.3,137.52,57.87,13.68,427.46,100.0,10.02,50.9,17.13,26.53
2010-11-05,Meghalaya,127.02,242.97,100.0,12.72,1711.86,100.0,15.89,52.05,14.4,45.82
2010-11-06,Meghalaya,25.73,57.1,69.48,5.14,2080.18,100.0,7.14,34.25,18.85,24.34
2010-11-07,Arunachal Pradesh,72.34,177.75,85.52,66.7,2806.12,100.0,38.65,30.05,24.42,54.47
2010-11-08,Assam,32.05,65.11,60.94,21.49,3128.96,100.0,45.7,53.91,24.69,25.02
2010-11-09,Meghalaya,118.2,230.45,100.0,47.42,397.1,100.0,1.5,93.9,27.09,50.5
2010-11-10,Mizoram,76.72,183.55,69.54,28.96,1976.2,100.0,40.68,23.29,31.99,42.94
2010-11-11,Nagaland,115.22,280.89,84.51,32.52,686.44,100.0,12.09,62.19,26.3,52.77
2010-11-12,Manipur,109.84,247.0,71.56,23.93,3025.36,100.0,24.35,38.84,14.27,38.71
2010-11-13,Arunachal Pradesh,174.49,315.33,100.0,30.18,2647.79,100.0,37.41,48.4,10.64,63.55
2010-11-14,Assam,168.65,302.66,97.84,20.92,2905.85,100.0,25.34,56.18,14.92,46.11
2010-11-15,Meghalaya,26.53,102.34,72.84,26.25,346.23,100.0,11.56,21.59,32.7,34.38
2010-11-16,Nagaland,103.39,235.75,80.39,31.15,2065.78,100.0,45.31,45.71,24.19,51.04
2010-11-17,Tripura,182.87,294.53,100.0,55.46,3370.29,80.21,29.68,100.0,31.22,79.25
2010-11-18,Assam,94.24,227.49,79.74,67.08,2867.7,100.0,46.56,40.56,15.86,47.75
2010-11-19,Arunachal Pradesh,194.38,304.1,98.38,11.87,3453.9,100.0,42.33,53.11,27.75,55.4
2010-11-20,Meghalaya,67.95,170.18,73.02,30.74,864.11,100.0,43.83,88.33,28.29,34.72
2010-11-21,Tripura,135.97,275.61,69.62,44.98,1183.26,100.0,18.09,61.07,30.24,60.06
2010-11-22,Meghalaya,179.89,292.97,96.49,41.32,1793.05,100.0,49.37,74.32,23.39,64.14
2010-11-23,Manipur,40.87,49.61,58.35,15.02,2116.87,100.0,42.62,7.31,29.84,24.07
2010-11-24,Manipur,70.84,145.68,54.31,27.44,1046.04,100.0,16.88,20.81,33.39,28.93
2010-11-25,Tripura,181.4,216.9,100.0,34.64,1555.89,100.0,44.82,22.2,33.93,51.12
2010-11-26,Arunachal Pradesh,87.61,174.29,74.93,22.22,2763.82,100.0,37.76,40.38,13.14,40.09
2010-11-27,Nagaland,120.13,180.26,66.65,29.4,2599.26,100.0,36.26,79.37,25.61,53.15
2010-11-28,Nagaland,135.23,377.38,100.0,61.4,486.37,100.0,0.31,91.18,12.84,71.23
2010-11-29,Mizoram,55.44,175.51,95.66,46.41,3943.53,100.0,1.13,54.17,33.06,49.46
2010-11-30,Sikkim,123.06,237.47,75.12,49.57,2272.84,100.0,34.74,50.25,33.88,48.23
2010-12-01,Sikkim,104.92,260.68,96.61,40.1,1960.07,100.0,13.93,46.27,22.49,54.73
2010-12-02,Manipur,52.69,157.23,84.69,23.82,3870.63,100.0,2.93,20.92,34.0,43.79
2010-12-03,Manipur,61.58,95.83,67.48,22.63,604.3,100.0,14.3,16.6,29.16,35.85
2010-12-04,Meghalaya,182.57,298.83,91.33,45.54,2197.51,88.67,41.9,72.81,27.4,58.44
2010-12-05,Arunachal Pradesh,42.5,154.93,83.57,35.19,3230.06,100.0,23.53,91.71,24.52,44.86
2010-12-06,Meghalaya,130.78,207.75,83.89,48.97,1625.67,100.0,30.78,72.54,20.17,58.14
2010-12-07,Mizoram,92.47,204.52,55.1,19.41,2958.4,100.0,40.03,29.88,34.09,33.58
2010-12-08,Mizoram,136.5,281.74,100.0,17.98,3601.69,100.0,16.17,31.85,14.93,52.59
2010-12-09,Assam,128.26,231.97,77.19,32.47,1083.53,100.0,0.56,32.74,30.06,47.57
2010-12-10,Meghalaya,83.46,181.28,73.62,57.03,1003.77,100.0,16.17,100.0,19.19,49.94
2010-12-11,Arunachal Pradesh,55.57,166.63,77.97,14.64,1474.71,100.0,47.83,52.24,28.83,41.57
2010-12-12,Sikkim,166.6,331.26,98.27,53.09,1702.84,86.82,24.11,77.9,14.09,66.04
2010-12-13,Assam,150.95,294.36,100.0,18.53,488.63,100.0,28.49,71.62,19.33,48.81
2010-12-14,Tripura,96.55,194.31,62.3,35.22,963.59,89.52,38.02,61.16,33.65,47.68
2010-12-15,Arunachal Pradesh,88.21,205.81,72.55,48.47,3499.25,100.0,5.75,11.39,23.93,54.92
2010-12-16,Manipur,37.63,25.59,63.5,50.23,2288.03,100.0,36.7,16.93,22.28,34.1
2010-12-17,Mizoram,133.32,309.0,100.0,49.18,1107.89,100.0,14.89,88.62,28.8,58.09
2010-12-18,Manipur,172.73,303.79,84.91,49.67,3777.2,100.0,19.41,100.0,20.43,60.64
2010-12-19,Nagaland,37.14,76.32,56.44,38.58,3108.53,100.0,13.47,63.74,22.33,37.72
2010-12-20,Manipur,42.52,137.76,73.58,62.79,1481.6,100.0,7.68,54.34,24.02,58.6
2010-12-21,Nagaland,56.18,157.13,47.64,15.12,3073.5,100.0,18.07,43.76,34.75,35.24
2010-12-22,Arunachal Pradesh,57.38,97.01,84.22,22.02,2404.41,100.0,4.73,11.82,30.13,31.32
2010-12-23,Arunachal Pradesh,82.5,176.46,100.0,33.38,2751.08,100.0,42.24,53.11,11.0,46.16
2010-12-24,Nagaland,77.84,168.26,75.45,11.93,1319.72,100.0,15.3,38.07,29.59,31.41
2010-12-25,Assam,34.81,101.09,57.22,36.69,877.51,100.0,32.68,38.7,22.57,33.5
2010-12-26,Nagaland,176.36,379.5,100.0,18.37,1051.64,100.0,14.83,70.76,15.77,50.51
2010-12-27,Mizoram,42.55,113.02,76.0,24.02,380.75,100.0,10.54,36.66,31.34,34.81
2010-12-28,Sikkim,80.13,165.0,79.79,5.33,1910.6,100.0,35.68,0.0,16.76,30.58
2010-12-29,Meghalaya,50.8,98.99,63.39,59.74,1654.62,100.0,31.2,37.77,18.01,48.84
2010-12-30,Arunachal Pradesh,151.54,244.31,100.0,27.32,60.03,100.0,10.91,34.63,11.57,52.37
2010-12-31,Assam,64.57,162.53,89.47,52.32,3432.65,100.0,30.6,49.48,34.44,54.4
2011-01-01,Tripura,90.8,167.41,59.08,17.55,2743.38,100.0,0.25,41.79,29.88,42.14
2011-01-02,Mizoram,181.3,314.43,100.0,6.88,1814.63,100.0,8.85,53.38,13.7,54.49
2011-01-03,Meghalaya,67.93,159.83,89.24,13.09,3869.73,100.0,36.39,28.33,22.24,40.9
2011-01-04,Assam,99.0,201.05,84.38,31.8,3765.14,100.0,20.51,43.72,18.42,49.06
2011-01-05,Sikkim,46.58,125.27,74.04,53.42,425.63,100.0,10.18,2.2,10.81,31.5
2011-01-06,Sikkim,79.21,174.07,70.2,18.76,2479.8,100.0,25.3,58.13,33.18,42.47
2011-01-07,Arunachal Pradesh,116.12,249.16,71.77,33.17,3277.24,100.0,23.26,55.0,30.99,48.64
2011-01-08,Assam,36.59,210.52,100.0,35.57,733.16,100.0,31.7,45.45,34.67,50.41
2011-01-09,Mizoram,69.22,203.0,60.51,43.4,555.45,100.0,3.63,46.01,16.06,37.91
2011-01-10,Nagaland,101.23,187.35,100.0,20.2,1076.12,100.0,40.97,9.16,27.49,32.52
2011-01-11,Arunachal Pradesh,21.72,131.2,65.26,31.06,1154.7,100.0,2.91,78.14,12.95,41.48
2011-01-12,Meghalaya,113.47,178.05,94.32,54.64,3861.69,100.0,22.69,42.17,20.78,43.59
2011-01-13,Tripura,95.83,171.1,74.56,22.36,3132.89,100.0,35.52,6.5,31.17,42.39
2011-01-14,Manipur,59.18,167.04,87.47,31.39,285.96,100.0,17.24,38.85,10.2,44.12
2011-01-15,Arunachal Pradesh,86.15,206.26,87.99,6.51,3156.6,100.0,45.51,34.56,22.02,36.65
2011-01-16,Mizoram,180.25,344.43,98.85,31.4,720.08,100.0,37.76,82.68,20.87,58.99
2011-01-17,Manipur,29.14,70.09,56.03,22.66,1461.11,100.0,21.3,25.46,27.27,21.61
2011-01-18,Meghalaya,82.5,150.42,67.94,19.89,1308.15,100.0,9.19,29.86,15.95,31.99
2011-01-19,Mizoram,151.38,282.31,100.0,47.44,1125.91,100.0,2.17,46.63,14.33,60.01
2011-01-20,Sikkim,47.86,111.69,64.46,49.6,1269.59,100.0,40.08,16.03,26.27,38.55
2011-01-21,Sikkim,64.33,182.03,80.7,64.03,3029.1,100.0,9.71,33.7,26.03,48.82
2011-01-22,Arunachal Pradesh,138.95,247.33,74.08,35.12,1102.89,100.0,13.48,63.35,28.79,48.68
2011-01-23,Assam,83.43,162.87,53.4,47.16,3212.86,100.0,0.52,59.0,16.17,47.53
2011-01-24,Mizoram,55.51,68.23,54.71,19.09,409.52,100.0,0.91,45.68,10.41,33.48
2011-01-25,Nagaland,34.37,136.56,70.04,44.08,2400.92,100.0,11.52,42.28,31.95,40.58
2011-01-26,Manipur,126.87,253.2,74.87,55.45,3458.85,100.0,43.64,93.28,15.16,61.84
2011-01-27,Nagaland,193.22,248.39,98.25,21.22,363.22,100.0,39.04,26.98,20.45,48.76
2011-01-28,Arunachal Pradesh,92.5,206.55,90.54,17.2,2557.81,100.0,38.49,30.51,21.71,31.8
2011-01-29,Sikkim,123.17,218.71,86.08,2.99,2070.89,100.0,41.35,31.26,14.68,43.45
2011-01-30,Tripura,58.82,169.26,74.09,44.48,1361.17,100.0,9.33,46.88,23.02,31.53
2011-01-31,Meghalaya,41.66,108.29,42.65,9.45,447.66,100.0,48.95,9.08,32.86,14.56
2011-02-01,Assam,29.56,62.16,33.17,57.87,2722.12,100.0,11.61,25.28,16.78,34.97
2011-02-02,Meghalaya,110.18,284.43,100.0,59.28,1272.04,95.45,7.5,21.06,23.01,52.76
2011-02-03,Mizoram,152.21,341.2,95.82,18.77,1388.73,100.0,14.73,84.86,17.72,56.79
2011-02-04,Arunachal Pradesh,70.94,148.98,58.43,47.51,2884.49,100.0,26.52,48.98,34.52,49.99
2011-02-05,Assam,121.69,247.44,93.67,13.78,3784.15,100.0,6.22,34.41,15.51,39.95
2011-02-06,Arunachal Pradesh,79.47,150.84,100.0,30.87,1367.87,100.0,36.93,24.65,12.73,42.26
2011-02-07,Arunachal Pradesh,114.24,153.11,64.66,34.12,2999.6,100.0,18.58,44.21,13.57,36.29
2011-02-08,Arunachal Pradesh,67.6,204.11,100.0,36.69,3828.61,99.55,28.42,45.57,19.18,47.49
2011-02-09,Meghalaya,13.55,38.41,46.54,21.99,436.42,100.0,36.71,59.45,23.82,20.81
2011-02-10,Mizoram,49.31,174.91,83.44,20.36,2140.35,100.0,45.09,27.95,26.7,27.69
2011-02-11,Mizoram,57.43,164.03,87.2,28.17,94.1,100.0,40.97,34.2,24.06,42.83
2011-02-12,Manipur,78.49,179.23,91.33,6.31,3309.45,100.0,26.87,46.36,32.64,41.05
2011-02-13,Tripura,106.92,208.74,86.83,38.02,1183.22,100.0,49.56,63.14,19.01,54.85
2011-02-14,Manipur,24.22,114.39,59.43,19.66,1364.43,100.0,26.49,7.17,27.81,21.33
2011-02-15,Manipur,32.54,61.59,64.74,42.96,2764.78,100.0,26.8,48.28,16.7,42.31
2011-02-16,Meghalaya,73.66,213.86,89.13,10.96,3167.26,100.0,7.92,61.09,27.04,45.69
2011-02-17,Nagaland,163.62,301.16,93.69,23.62,1629.96,100.0,7.44,80.81,33.15,50.78
2011-02-18,Assam,100.66,260.79,100.0,9.96,2678.8,100.0,8.44,16.44,34.46,37.94
2011-02-19,Tripura,33.58,95.48,65.96,34.6,3827.6,100.0,29.59,36.19,28.24,30.66
2011-02-20,Assam,23.59,91.08,46.98,61.6,3553.26,100.0,20.76,28.13,33.56,39.68
2011-02-21,Meghalaya,66.97,161.02,59.21,9.29,2820.11,100.0,19.29,47.93,27.01,35.13
2011-02-22,Arunachal Pradesh,71.8,180.75,100.0,23.06,3775.1,100.0,6.38,42.69,34.08,53.33
2011-02-23,Arunachal Pradesh,140.75,333.56,99.32,20.56,3509.96,100.0,19.05,77.67,32.45,53.22
2011-02-24,Mizoram,32.79,81.66,67.63,24.66,2929.59,100.0,18.9,41.19,12.67,35.71
2011-02-25,Meghalaya,105.25,202.76,86.21,20.41,3673.13,100.0,31.04,22.3,21.85,44.24
2011-02-26,Nagaland,34.42,100.86,70.96,21.62,3278.69,100.0,19.42,32.53,18.69,29.45
2011-02-27,Nagaland,156.29,191.81,100.0,18.23,2033.9,100.0,20.94,23.32,10.67,50.93
2011-02-28,Assam,138.88,236.12,100.0,46.54,2034.01,100.0,13.63,35.41,21.67,54.06
2011-03-01,Manipur,133.74,231.02,98.74,7.88,84.72,100.0,6.58,26.79,13.71,43.02
2011-03-02,Assam,135.22,358.36,100.0,42.55,169.49,100.0,15.0,70.95,10.91,59.86
2011-03-03,Manipur,62.33,153.83,60.8,9.64,2997.6,100.0,2.14,10.85,21.13,27.97
2011-03-04,Manipur,165.93,318.63,100.0,7.12,2241.34,100.0,10.19,47.88,15.81,54.22
2011-03-05,Sikkim,72.42,99.89,59.35,52.52,3055.78,100.0,16.25,19.27,33.38,43.87
2011-03-06,Arunachal Pradesh,105.66,205.98,79.6,31.34,3801.17,100.0,7.28,8.26,30.32,50.48
2011-03-07,Sikkim,168.7,340.49,100.0,37.93,1837.5,100.0,33.25,98.71,33.9,62.58
2011-03-08,Manipur,19.81,180.38,78.95,46.21,399.36,100.0,14.04,42.99,32.04,38.53
2011-03-09,Arunachal Pradesh,143.4,237.73,100.0,4.34,2524.91,100.0,30.78,31.9,28.2,39.07
2011-03-10,Meghalaya,108.59,140.26,76.15,6.96,443.95,100.0,32.19,20.19,24.94,29.74
2011-03-11,Arunachal Pradesh,120.49,199.71,60.29,13.14,2504.15,100.0,22.36,46.74,11.64,36.18
2011-03-12,Arunachal Pradesh,43.43,84.29,46.96,41.39,2134.57,100.0,22.46,42.37,16.65,35.55
2011-03-13,Mizoram,44.56,86.36,57.43,21.54,2863.26,100.0,29.07,47.23,27.77,35.84
2011-03-14,Manipur,80.19,206.59,96.7,31.81,1436.29,100.0,13.12,52.18,20.03,51.81
2011-03-15,Meghalaya,79.95,183.64,53.92,35.98,618.25,100.0,1.06,45.91,18.13,45.38
2011-03-16,Assam,60.51,95.62,66.53,30.05,983.03,100.0,32.25,54.8,12.6,38.53
2011-03-17,Tripura,155.74,340.26,100.0,59.81,2750.36,100.0,30.43,66.48,11.75,66.52
2011-03-18,Meghalaya,3.77,131.38,79.51,46.68,1938.75,100.0,23.82,45.4,15.25,31.05
2011-03-19,Manipur,69.02,85.33,55.86,47.28,2186.23,100.0,43.79,37.13,30.86,40.04
2011-03-20,Nagaland,26.75,137.23,83.18,32.87,1325.84,100.0,25.43,67.53,26.58,34.53
2011-03-21,Arunachal Pradesh,163.12,287.87,85.35,53.33,3354.97,100.0,15.17,72.14,18.52,62.75
2011-03-22,Tripura,101.42,164.45,87.07,44.94,3997.85,100.0,35.68,50.24,11.53,50.28
2011-03-23,Assam,66.3,91.24,57.32,55.91,1283.21,100.0,48.12,3.54,14.71,30.84
2011-03-24,Meghalaya,36.7,86.93,58.03,49.79,2888.67,100.0,36.84,50.74,21.25,34.65
2011-03-25,Tripura,98.15,176.35,75.75,31.74,725.85,100.0,45.44,57.54,13.83,42.42
2011-03-26,Tripura,29.99,100.89,69.93,19.45,2982.61,100.0,5.64,48.14,29.07,33.2
2011-03-27,Assam,101.28,287.76,80.98,15.26,1751.86,100.0,6.05,42.37,29.72,43.01
2011-03-28,Manipur,174.86,291.97,100.0,33.07,2440.96,100.0,7.73,68.75,13.42,57.45
2011-03-29,Arunachal Pradesh,164.71,240.8,100.0,24.96,988.36,100.0,35.14,55.68,28.17,57.09
2011-03-30,Assam,43.32,101.77,55.83,26.12,3414.04,100.0,19.49,0.0,22.81,22.03
2011-03-31,Assam,161.94,334.59,100.0,30.0,734.67,100.0,23.89,80.9,34.06,68.99
2011-04-01,Assam,14.73,62.19,39.55,69.59,3717.99,100.0,13.1,47.75,29.69,40.14
2011-04-02,Tripura,68.08,178.18,58.23,31.63,291.93,100.0,36.81,48.36,24.63,32.65
2011-04-03,Manipur,45.21,124.62,67.89,17.13,1187.53,100.0,42.27,18.56,25.09,20.41
2011-04-04,Tripura,11.93,70.35,57.13,36.68,2273.63,100.0,8.01,49.35,14.47,27.32
2011-04-05,Nagaland,125.99,302.47,95.44,18.38,3440.95,100.0,9.64,56.69,32.34,53.9
2011-04-06,Mizoram,141.1,222.92,65.84,60.71,2329.25,100.0,16.97,29.27,23.98,51.25
2011-04-07,Meghalaya,137.8,215.07,89.87,26.91,903.65,100.0,14.01,31.25,24.35,39.94
2011-04-08,Tripura,87.86,145.44,63.67,10.93,3443.18,100.0,26.58,58.36,24.39,31.3
2011-04-09,Assam,97.6,210.21,70.8,22.41,2404.84,100.0,37.63,58.18,16.91,39.28
2011-04-10,Nagaland,182.49,325.87,100.0,15.51,967.77,100.0,39.66,43.74,30.3,50.14
2011-04-11,Assam,68.4,181.0,61.57,15.2,2269.28,100.0,10.42,29.35,31.56,38.11
2011-04-12,Manipur,98.58,194.82,87.39,33.85,2717.43,100.0,8.78,28.67,17.2,43.65
2011-04-13,Assam,56.67,127.18,42.94,42.63,2738.08,100.0,18.18,27.41,21.04,48.47
2011-04-14,Manipur,142.78,277.34,73.93,40.88,2909.82,100.0,7.39,62.19,14.48,57.03
2011-04-15,Sikkim,138.59,325.74,100.0,56.43,3588.17,100.0,4.59,100.0,15.96,73.02
2011-04-16,Mizoram,100.66,154.49,65.86,71.75,3308.05,100.0,12.13,55.03,18.4,60.67
2011-04-17,Nagaland,87.4,144.29,51.33,6.2,2450.4,100.0,19.7,28.15,32.55,23.73
2011-04-18,Tripura,90.31,187.11,91.67,30.33,177.05,100.0,29.39,29.29,25.65,38.1
2011-04-19,Mizoram,98.16,278.53,100.0,8.14,3010.61,100.0,36.16,40.03,24.7,43.18
2011-04-20,Nagaland,20.29,37.57,15.6,18.58,3901.09,100.0,11.14,29.89,33.67,27.83
2011-04-21,Meghalaya,99.84,199.36,94.26,13.26,1256.99,100.0,40.93,74.51,29.78,43.5
2011-04-22,Meghalaya,170.68,270.93,78.23,39.36,2447.25,100.0,1.68,80.25,10.4,60.39
2011-04-23,Manipur,50.62,141.86,42.75,40.66,3086.23,100.0,22.2,67.99,13.11,43.99
2011-04-24,Mizoram,97.04,112.99,50.29,18.3,2574.4,100.0,31.65,21.38,16.19,36.67
2011-04-25,Meghalaya,77.85,125.33,64.44,25.06,3694.07,100.0,14.56,16.78,17.6,44.49
2011-04-26,Assam,63.22,195.96,80.35,31.56,1919.69,100.0,34.18,45.39,30.85,33.94
2011-04-27,Meghalaya,133.63,250.82,65.64,33.31,2150.79,100.0,43.35,39.58,29.25,43.36
2011-04-28,Sikkim,57.76,106.82,40.17,10.76,201.06,100.0,4.47,17.22,13.64,21.5
2011-04-29,Meghalaya,126.47,237.88,76.16,31.04,3605.87,100.0,25.63,54.83,23.35,46.46
2011-04-30,Meghalaya,94.43,189.11,67.37,12.98,1086.02,100.0,0.94,48.23,12.73,40.05
2011-05-01,Assam,26.75,112.56,73.94,41.38,3914.76,100.0,13.98,66.04,14.32,46.21
2011-05-02,Nagaland,54.42,48.6,43.52,53.17,848.32,100.0,6.85,51.73,16.05,27.73
2011-05-03,Sikkim,86.66,138.52,78.84,38.66,1051.15,100.0,31.21,46.15,32.63,45.44
2011-05-04,Meghalaya,57.37,97.85,76.01,12.65,1964.27,100.0,12.43,9.82,19.14,26.65
2011-05-05,Meghalaya,76.39,189.76,86.29,43.88,2658.98,100.0,14.12,75.14,32.9,51.22
2011-05-06,Arunachal Pradesh,78.78,167.92,27.47,25.78,1790.63,100.0,10.28,55.28,28.77,29.86
2011-05-07,Tripura,56.06,191.71,73.78,5.9,1439.68,100.0,12.19,23.61,28.74,35.47
2011-05-08,Tripura,37.07,138.77,65.26,16.72,2183.34,100.0,11.26,49.23,30.09,28.75
2011-05-09,Arunachal Pradesh,107.73,197.75,78.73,48.12,3835.28,100.0,34.89,56.07,12.4,52.17
2011-05-10,Tripura,2.17,51.28,19.02,23.87,3849.71,100.0,47.79,49.75,30.37,25.85
2011-05-11,Sikkim,67.62,203.19,69.18,21.8,1345.78,100.0,24.51,36.46,16.31,38.21
2011-05-12,Nagaland,110.48,273.04,74.18,42.58,2736.63,100.0,30.02,54.56,34.6,47.37
2011-05-13,Meghalaya,141.02,257.7,77.64,51.3,2901.55,100.0,40.91,29.68,31.21,53.06
2011-05-14,Meghalaya,70.02,115.63,59.25,48.71,2631.0,100.0,23.81,36.73,34.92,40.75
2011-05-15,Nagaland,181.37,238.01,76.48,15.94,496.39,100.0,15.1,75.07,33.43,53.37
2011-05-16,Nagaland,33.49,16.18,30.44,19.83,2180.93,100.0,47.55,74.92,18.99,24.58
2011-05-17,Manipur,87.54,200.19,77.07,29.23,3064.84,100.0,45.31,53.56,33.54,42.76
2011-05-18,Arunachal Pradesh,73.1,177.74,68.16,55.74,843.2,100.0,11.02,45.79,18.26,44.25
2011-05-19,Manipur,27.35,64.01,55.8,44.42,1425.42,100.0,35.15,33.13,26.48,24.93
2011-05-20,Tripura,102.71,256.13,84.93,20.95,855.01,100.0,32.36,45.14,30.47,47.68
2011-05-21,Tripura,78.41,159.33,48.35,23.91,3553.37,100.0,32.48,31.28,19.55,41.34
2011-05-22,Manipur,31.64,73.92,39.32,54.45,3441.2,100.0,41.53,60.43,15.1,45.37
2011-05-23,Assam,101.83,249.59,85.0,29.38,718.35,100.0,33.71,22.16,32.37,44.67
2011-05-24,Manipur,20.02,121.58,57.6,32.08,3054.17,100.0,25.9,38.84,12.58,27.33
2011-05-25,Nagaland,118.45,225.62,63.92,35.16,1487.71,100.0,42.3,86.79,19.12,38.7
2011-05-26,Arunachal Pradesh,51.05,147.27,79.6,66.02,2760.38,100.0,13.24,78.64,23.51,54.31
2011-05-27,Manipur,207.36,386.79,100.0,44.5,1998.8,100.0,33.96,100.0,30.12,67.31
2011-05-28,Tripura,51.05,213.58,73.71,30.35,1914.32,100.0,35.08,43.93,31.72,37.51
